(647, 71)
(646, 70)
(644, 67)
(639, 64)
(639, 64)
(636, 62)
(633, 58)
(627, 55)
(627, 55)
(622, 53)
(615, 49)
(619, 53)
(624, 58)
(633, 62)
(638, 66)
(642, 72)
(642, 72)
(634, 69)
(626, 64)
(614, 58)
(613, 57)
(612, 56)
(611, 54)
(611, 54)
(614, 57)
(616, 60)
(614, 60)
(608, 60)
(595, 58)
(601, 59)
(607, 59)
(588, 57)
(588, 59)
(592, 62)
(590, 63)
(586, 61)
(577, 58)
(573, 58)
(568, 57)
(565, 57)
(570, 62)
(563, 61)
(559, 61)
(556, 62)
(555, 62)
(552, 64)
(548, 69)
(544, 70)
(547, 73)
(549, 73)
(553, 75)
(551, 77)
(551, 77)
(546, 77)
(541, 75)
(539, 72)
(539, 72)
(534, 70)
(531, 69)
(530, 69)
(536, 75)
(542, 78)
(534, 81)
(534, 81)
(528, 77)
(524, 75)
(521, 73)
(517, 70)
(512, 67)
(513, 71)
(516, 73)
(518, 76)
(519, 78)
(519, 82)
(518, 82)
(511, 77)
(510, 75)
(505, 72)
(500, 69)
(500, 69)
(496, 66)
(495, 64)
(495, 64)
(494, 62)
(493, 60)
(491, 58)
(488, 56)
(485, 58)
(488, 61)
(492, 66)
(495, 70)
(495, 75)
(498, 80)
(499, 84)
(499, 86)
(496, 88)
(495, 88)
(492, 87)
(490, 83)
(490, 79)
(490, 78)
(490, 74)
(489, 72)
(484, 72)
(485, 76)
(486, 79)
(486, 79)
(484, 80)
(484, 79)
(484, 78)
(482, 74)
(482, 71)
(487, 68)
(487, 65)
(487, 62)
(485, 57)
(477, 60)
(473, 61)
(472, 67)
(472, 70)
(471, 75)
(471, 79)
(471, 84)
(471, 87)
(470, 88)
(465, 90)
(453, 86)
(452, 86)
(446, 84)
(441, 80)
(438, 79)
(445, 85)
(449, 89)
(451, 93)
(450, 93)
(448, 95)
(443, 91)
(445, 99)
(448, 103)
(450, 109)
(446, 107)
(440, 101)
(438, 97)
(438, 101)
(441, 106)
(443, 112)
(445, 115)
(448, 119)
(449, 124)
(446, 122)
(442, 116)
(440, 113)
(440, 113)
(442, 121)
(446, 128)
(448, 132)
(450, 134)
(453, 139)
(445, 138)
(444, 134)
(440, 139)
(441, 142)
(444, 147)
(446, 151)
(448, 154)
(450, 158)
(450, 160)
(454, 165)
(456, 169)
(461, 173)
(464, 174)
(465, 176)
(467, 176)
(467, 176)
(470, 179)
(467, 180)
(462, 182)
(456, 185)
(456, 187)
(456, 189)
(454, 192)
(454, 195)
(453, 201)
(455, 198)
(458, 196)
(462, 192)
(465, 191)
(461, 191)
(461, 194)
(461, 196)
(461, 201)
(461, 203)
(467, 202)
(468, 199)
(471, 195)
(477, 192)
(479, 190)
(479, 184)
(479, 181)
(483, 176)
(484, 171)
(485, 167)
(484, 172)
(485, 173)
(488, 172)
(493, 171)
(500, 169)
(509, 170)
(518, 170)
(523, 170)
(524, 170)
(529, 169)
(536, 166)
(541, 164)
(544, 164)
(551, 162)
(556, 161)
(563, 158)
(570, 157)
(574, 155)
(581, 154)
(586, 152)
(591, 150)
(594, 149)
(597, 148)
(599, 147)
(602, 146)
(604, 144)
(607, 143)
(611, 143)
(613, 143)
(616, 142)
(622, 140)
(625, 140)
(632, 138)
(638, 138)
(642, 139)
(645, 140)
(647, 139)
(654, 139)
(649, 142)
(647, 142)
(634, 141)
(645, 144)
(641, 145)
(634, 147)
(631, 148)
(627, 150)
(623, 151)
(621, 152)
(620, 157)
(621, 160)
(623, 163)
(624, 167)
(625, 171)
(627, 176)
(628, 178)
(630, 181)
(631, 184)
(632, 186)
(634, 190)
(638, 193)
(639, 195)
(645, 198)
(647, 201)
(646, 201)
(641, 199)
(638, 196)
(633, 192)
(631, 191)
(628, 189)
(627, 188)
(625, 186)
(625, 184)
(622, 185)
(623, 190)
(625, 193)
(624, 199)
(624, 203)
(625, 207)
(628, 212)
(629, 216)
(631, 218)
(634, 222)
(637, 225)
(643, 228)
(647, 231)
(651, 235)
(655, 238)
(657, 240)
(660, 243)
(661, 244)
(662, 247)
(664, 251)
(664, 253)
(666, 258)
(666, 267)
(667, 269)
(667, 271)
(667, 273)
(667, 275)
(667, 279)
(667, 283)
(667, 286)
(667, 289)
(665, 295)
(665, 300)
(665, 303)
(664, 307)
(663, 313)
(663, 317)
(662, 320)
(661, 323)
(660, 327)
(660, 330)
(660, 333)
(660, 335)
(660, 337)
(660, 339)
(656, 342)
(654, 346)
(654, 348)
(651, 351)
(649, 352)
(648, 354)
(644, 357)
(637, 360)
(636, 362)
(634, 366)
(632, 368)
(629, 370)
(624, 370)
(623, 374)
(621, 376)
(618, 378)
(612, 380)
(610, 385)
(608, 387)
(606, 390)
(603, 392)
(602, 394)
(602, 396)
(599, 399)
(599, 401)
(597, 404)
(597, 406)
(597, 408)
(596, 413)
(596, 416)
(595, 419)
(595, 422)
(595, 426)
(595, 428)
(594, 428)
(594, 430)
(593, 430)
(594, 426)
(595, 421)
(594, 417)
(592, 412)
(590, 407)
(589, 402)
(588, 399)
(588, 399)
(588, 396)
(587, 393)
(587, 390)
(584, 384)
(584, 383)
(581, 380)
(581, 380)
(581, 380)
(573, 375)
(570, 374)
(565, 370)
(564, 370)
(561, 369)
(557, 367)
(552, 365)
(549, 364)
(543, 359)
(542, 359)
(539, 357)
(532, 355)
(532, 355)
(530, 354)
(527, 352)
(522, 350)
(519, 352)
(519, 357)
(516, 360)
(509, 356)
(506, 356)
(506, 356)
(505, 356)
(502, 356)
(501, 360)
(500, 363)
(497, 365)
(496, 369)
(493, 371)
(489, 376)
(488, 380)
(486, 381)
(483, 385)
(481, 387)
(481, 389)
(478, 393)
(479, 399)
(482, 403)
(484, 405)
(484, 406)
(486, 407)
(487, 408)
(487, 408)
(487, 409)
(487, 412)
(487, 415)
(487, 417)
(487, 418)
(487, 420)
(487, 422)
(487, 424)
(487, 425)
